"id","created_at","updated_at","state","linkpay_reference","payment_details"
"997998","2025-10-01 09:02:27.485643 UTC","2025-10-01 09:02:33.215004 UTC","waiting_for_sca","ZqUpBXmz82","{""checkup_payment"":null,""payment_reference"":""383f8f4f408d24df2ade8119cbf11d75be227501daffaab4ac4f686999769ef3"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-01T09:02:33+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"998194","2025-10-01 21:08:35.008111 UTC","2025-10-01 21:08:43.145355 UTC","failed","TGjFwgRGJ7","{""checkup_payment"":null,""payment_reference"":""d0948cd290aff7c41550a0e0bf75e7391dc69880a7624f0de3f7ad06bdbafb76"",""transaction_reference"":""d5405cc01c2e7b14fbff7893b212993d8f0844af98708ae20654c6206d31508f"",""payment_state"":""failed"",""transaction_result"":""failed"",""transaction_time"":""2025-10-01T21:08:43Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":4018,""message"":""3D secure cancelled by issuing bank""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"997789","2025-10-01 03:28:06.680051 UTC","2025-10-01 03:28:07.280752 UTC","waiting_for_access_token","GEMSY3eVX9","{""payment_reference"":""b900abacc6a3ee162fa3a3a04102c205e419ea1216bff89a727da70e4d28800e"",""veres_url"":null,""pareq"":null,""checkup_payment"":false,""arrangement"":null,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""bacea9784f8af44f6e03e72cbbbd73cd"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"997908","2025-10-01 03:36:37.289181 UTC","2025-10-01 03:36:38.258496 UTC","waiting_for_payment_selection","bbe5djVvKE","{""payment_reference"":""d443750d843c9e271685d692ae2482e4d3da6a5867d0e8cfb387d49e7957d967""}"
"998170","2025-10-01 21:06:39.165175 UTC","2025-10-01 21:06:55.182292 UTC","completed","JtpanVpn","{""frequency"":""Monthly"",""start_date"":""2025-10-04"",""end_date"":""2025-12-30"",""payment_state"":""signed""}"
"997776","2025-10-01 03:27:17.414170 UTC","2025-10-01 03:27:26.027550 UTC","completed","NHo78mwAuV","{""checkup_payment"":null,""payment_reference"":""6517a6043439ff0b61294253ed2f6ff29ec4e622fb9287573435cb853b42db2c"",""transaction_reference"":null,""payment_state"":""settled"",""transaction_result"":null,""transaction_time"":""2025-10-01T03:27:25+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"997833","2025-10-01 03:31:39.923790 UTC","2025-10-01 03:31:40.226682 UTC","waiting_for_payment_selection","o5zghTjnHT","{""payment_reference"":""d81856d2ff483596f383399b5e19887be1682d2a92f3c7e0c3e8fbea80cf8a03"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""eecdbd26f12315c0a68cfc852f4aa5f6"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998254","2025-10-01 21:12:37.754297 UTC","2025-10-01 21:12:47.692251 UTC","completed","t7Krb5O48s","{""checkup_payment"":null,""payment_reference"":""9de8ecbe8a2417066162b244a1004040c95879c71827c0297e422d165362f2a4"",""transaction_reference"":""b76412b03584027a45579a072f7322673630fd3f65a442e585be583727c5f998"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T21:12:47Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""535146""}"
"997785","2025-10-01 03:27:49.791062 UTC","2025-10-01 03:27:57.864891 UTC","failed","RyFZWdrdom","{""checkup_payment"":null,""payment_reference"":null,""transaction_reference"":null,""payment_state"":null,""transaction_result"":null,""transaction_time"":null,""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3999,""message"":""Unknown Processor Response Code""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""message"":""Unknown Processor Response Code"",""code"":3999,""details"":[""[]""]},""error_code"":3999}"
"997757","2025-10-01 03:26:13.318884 UTC","2025-10-01 03:26:14.193404 UTC","waiting_for_access_token","gtPbhDVb","{""frequency"":""Monthly"",""start_date"":""2025-10-04"",""end_date"":""2025-12-30""}"
"998136","2025-10-01 21:04:18.216527 UTC","2025-10-01 21:04:21.067210 UTC","account_rejected","Eac7D9EzuK","{""payment_reference"":""0798faa5c266e220a92d8541ae29b2b779b9716cbbf646fde74249f2d440c518"",""veres_url"":null,""pareq"":null,""checkup_payment"":false,""arrangement"":null,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""580971354fbcc3b7ea9118c8090fcda7"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998265","2025-10-01 21:13:15.526194 UTC","2025-10-01 21:13:26.185781 UTC","completed","xPWOS23CrP","{""checkup_payment"":null,""payment_reference"":""f786ff9dc5eaba5c3590c6db023c277bcf65d987f9634a7d6e307d576f010528"",""transaction_reference"":""c14bf0c00ccc8457ce91c36d5722293f16f6bd1d927271194ca5fd67320487a0"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T21:13:26Z"",""cc_details"":{""cc_last_four_digits"":""0004"",""cc_year"":""2025"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""640863""}"
"997887","2025-10-01 03:35:25.158064 UTC","2025-10-01 03:35:35.954755 UTC","completed","gipFAcGvT3","{""checkup_payment"":null,""payment_reference"":""775c0725f59cdc5a4a220ac59aeea08d51598014e0fe8e7ef8d4a175fa471d79"",""transaction_reference"":""6b96af6fe6ad5db42032045260c80d026aa098dcf1c4e229cdde0df737c5b89b"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T03:35:35Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_token"":""78de1e09ad7fe6689f153107"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""534512""}"
"998208","2025-10-01 21:09:33.171490 UTC","2025-10-01 21:09:33.962060 UTC","waiting_for_access_token","I4LP3IsHp4","{""payment_reference"":""f555679116432cefef04433a5aa4def519ee46ad02c0c8e82876a12221aafb2e"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""ffcee3a53113acea98ff5c3f3211a3be"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998270","2025-10-01 21:13:28.366966 UTC","2025-10-01 21:13:38.846807 UTC","completed","Vafrh4VGyd","{""checkup_payment"":null,""payment_reference"":""6dda7c85fcfdec17cd0531ccd5dcce526c2a510333e7cae18bcee6de6ecbf951"",""transaction_reference"":""2f2452a8a4b5a2245bd42c2bc866c76c61950225b377ddc9bed6dd974d15e191"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T21:13:38Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""535149""}"
"997861","2025-10-01 03:33:30.613754 UTC","2025-10-01 03:33:31.343913 UTC","waiting_for_access_token","TII8gcqm4T","{""payment_reference"":""adb54daaef84006e7304acc69bcefcf2a2e272846992ff9755dc9d086efbdf57"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""3cc10754ed0cb3d11a4af94cebc4d8ed"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998251","2025-10-01 21:12:26.235575 UTC","2025-10-01 21:12:52.846049 UTC","completed","dJKA3eQrL9","{""checkup_payment"":null,""payment_reference"":""750f214d311b99cd3b4c8c306ea525a723161825223c6bfddcdf21287fab8311"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-01T21:12:31+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"998148","2025-10-01 21:05:04.667276 UTC","2025-10-01 21:05:30.793429 UTC","completed","xR4PXNKQvX","{""checkup_payment"":null,""payment_reference"":""f90f6cbb2f4f7035c962ffc522415a1ba77e4b31af48d7e81a948eae2a946ecc"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-01T21:05:09+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"998202","2025-10-01 21:09:11.382010 UTC","2025-10-01 21:09:20.092807 UTC","failed","ngRn9ViQTR","{""checkup_payment"":null,""payment_reference"":""7f63b4527d8aba3300fa789cfdea67e34eb6e1877daa5fd87210e79658bd2a33"",""transaction_reference"":""43a68ff7633003c7ab3e18042ffd13655918b64efd659cd514e07e2f73595698"",""payment_state"":""failed"",""transaction_result"":""failed"",""transaction_time"":""2025-10-01T21:09:20Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3016,""message"":""Suspicion of manipulation; Fraud suspected; Suspected counterfeit card""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""000000""}"
"998146","2025-10-01 21:04:59.491293 UTC","2025-10-01 21:05:00.391780 UTC","waiting_for_access_token","Jde8FXaZ8n","{""payment_reference"":""ed1b4147276a0b2690f7e185ab421ae314bc1c4f59c8652def17074fd1917233"",""veres_url"":null,""pareq"":null,""checkup_payment"":false,""arrangement"":null,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""a0e3427ff4f78ed5209b93938d25a0f9"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998085","2025-10-01 09:08:14.745922 UTC","2025-10-01 09:08:29.060926 UTC","waiting_for_sca","ooCf6HZEmQ","{""payment_reference"":""ccc1b67ffb19c0546c129369fececc90072ecfc2f5e849c4fef737bffb76db4f""}"
"997866","2025-10-01 03:33:58.906310 UTC","2025-10-01 03:34:15.974799 UTC","completed","hqNQOdQ8cY","{""checkup_payment"":null,""payment_reference"":""c6b5b2bcee3666c55933bd10cb49f1d0f66acc00a9fbe26fa00e8b26ceb97992"",""transaction_reference"":null,""payment_state"":""settled"",""transaction_result"":null,""transaction_time"":""2025-10-01T03:34:05+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"998227","2025-10-01 21:10:44.376314 UTC","2025-10-01 21:10:45.306934 UTC","waiting_for_access_token","TfcbAyHmTo","{""payment_reference"":""25c1f2503bcc2d8d25b60bffef7d126601d1da52923c5cc92decc7adef641491"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""657b79f92a1b9bb18bd953a4dc73f7ca"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998193","2025-10-01 21:08:33.182783 UTC","2025-10-01 21:08:49.421435 UTC","completed","tEJ6L4PJeP","{""checkup_payment"":null,""payment_reference"":""19f35f8a0fda53d3cd68279b34015041bb7d18ca14e9b82eb4920f19800aa8ed"",""transaction_reference"":""6638fa38dd916ace682bb26809c7afdb98d45175fc7fb27573dcede113f1527b"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T21:08:49Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""535127""}"
"998284","2025-10-01 21:14:27.588132 UTC","2025-10-01 21:14:28.157196 UTC","waiting_for_payment_selection","w6oSHmCTEx","{""payment_reference"":""5ae105d033effefec58fb4486f06f7054410a56abcffc4c7e4b38c646d3a22da""}"
"997765","2025-10-01 03:26:36.123137 UTC","2025-10-01 03:26:36.628242 UTC","waiting_for_access_token","76KntiMO","{""frequency"":""Monthly"",""start_date"":""2025-10-04"",""end_date"":""2025-12-30""}"
"997843","2025-10-01 03:32:18.636994 UTC","2025-10-01 03:32:29.247159 UTC","completed","xny8KjIScf","{""checkup_payment"":null,""payment_reference"":""d669dee2854cac90445ac6f6ffc63f6c612c804fd92ab0252f18e1ca4e8458cc"",""transaction_reference"":""c2c8e3092146ab1ddff24d0da69f39383a40ae1e3948689534c0d093d1856a04"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T03:32:29Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""534503""}"
"997923","2025-10-01 03:37:48.825003 UTC","2025-10-01 03:37:52.769430 UTC","failed","6K8kxy3FFG","{""checkup_payment"":null,""payment_reference"":null,""transaction_reference"":null,""payment_state"":null,""transaction_result"":null,""transaction_time"":null,""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3057,""message"":""Issuer is Signed Off""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""message"":""Issuer is Signed Off"",""code"":3057,""details"":[""[]""]},""error_code"":3057}"
"997997","2025-10-01 09:02:22.597746 UTC","2025-10-01 09:02:30.780374 UTC","failed","igTokEUp","{""frequency"":""Monthly"",""start_date"":""2025-10-04"",""end_date"":""2025-12-30"",""payment_state"":""failed""}"
"997782","2025-10-01 03:27:39.104567 UTC","2025-10-01 03:27:47.433000 UTC","failed","pOBTy3rysa","{""checkup_payment"":null,""payment_reference"":null,""transaction_reference"":null,""payment_state"":null,""transaction_result"":null,""transaction_time"":null,""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3999,""message"":""Unknown Processor Response Code""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""message"":""Unknown Processor Response Code"",""code"":3999,""details"":[""[]""]},""error_code"":3999}"
"997871","2025-10-01 03:34:20.918149 UTC","2025-10-01 03:34:49.128967 UTC","completed","Tkv5gxQXUh","{""checkup_payment"":null,""payment_reference"":""33706bc87c129a39e74ad9b7701f7fb681eb341f79ba29b180bfb0de2b0f701c"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-01T03:34:28+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"998009","2025-10-01 09:03:38.724613 UTC","2025-10-01 09:03:46.963467 UTC","failed","TifVpw5fJh","{""checkup_payment"":null,""payment_reference"":null,""transaction_reference"":null,""payment_state"":null,""transaction_result"":null,""transaction_time"":null,""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3999,""message"":""Unknown Processor Response Code""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""message"":""Unknown Processor Response Code"",""code"":3999,""details"":[""[]""]},""error_code"":3999}"
"998299","2025-10-01 21:15:33.662098 UTC","2025-10-01 21:15:34.707121 UTC","waiting_for_payment_selection","6vCuHBWwFr","{""payment_reference"":""95bacfaf673a4316cea02d02db149370a5397d55c8ddbdbe3d4e3f4b88144966""}"
"997980","2025-10-01 08:57:52.965990 UTC","2025-10-01 08:57:56.195756 UTC","waiting_for_payment_selection","vEWhFZO7vR","{""payment_reference"":""32c24c509f196784fed48dad835d0e95d7636c2747592ef729976a996b210a9d"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""2a30016419dbc434dc291ffe305f4362"",""disable_tokenization_filter"":null,""email"":""example@gmail.com"",""phone_country_code"":null,""phone_number"":null}"
"997828","2025-10-01 03:31:15.815159 UTC","2025-10-01 03:31:16.545083 UTC","waiting_for_access_token","ztCpiN5r47","{""payment_reference"":""c6bc93d5c8b10f45a4eecfc29e88dd6e2ec6b038e87a8b424e18cb110b6e3b9a"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""9d98809b22ed13742593a4d7b0586585"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"998158","2025-10-01 21:05:54.594820 UTC","2025-10-01 21:06:01.295917 UTC","completed","XXM5fhhwMT","{""checkup_payment"":null,""payment_reference"":""6d24dbc8f09cf9d1d4d14e9291a4118893e2b5a4e1bf8477ea3c84fb3c515a5f"",""transaction_reference"":""bf3f0f6d04c7e77f026475fe56f2bdb136a2768b7068f5fe0512654917f5a3a0"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-01T21:06:01Z"",""cc_details"":{""cc_last_four_digits"":""0004"",""cc_year"":""2025"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_token"":""115926d76ff217fd728df490"",""cc_type"":""master_card""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""221381""}"
