"id","created_at","updated_at","state","linkpay_reference","payment_details"
"999909","2025-10-04 21:04:00.949874 UTC","2025-10-04 21:04:05.867899 UTC","waiting_for_sca","d7ZSJtzqW9","{""checkup_payment"":null,""payment_reference"":""43d393fdeb15f2715b81acc59f268fe7dd6ddf56377ffbb67658136fc0ba6099"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-04T21:04:05+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999884","2025-10-04 09:17:27.047162 UTC","2025-10-04 09:17:27.973675 UTC","waiting_for_payment_selection","gPhzGgVNNU","{""payment_reference"":""b13f5ea37c1cfdd6705c04f8e289b967e2bc83e063e4528806e5faee87449b17""}"
"999963","2025-10-04 21:07:50.463003 UTC","2025-10-04 21:08:11.964041 UTC","completed","3GZBxtjJum","{""payment_reference"":""f616d900dbcec0cefc3dbaf5b08f427d55e0fdc730698c9cdd6a17f93a24cb7d"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":null,""token_agreement"":""unscheduled"",""provider_3ds_name"":""modirum"",""order_reference"":""64bbd4d1c12ca429fb2cb3c02aee71cd"",""api_version"":""apiv4"",""token_consent_agreed"":false}"
"999612","2025-10-04 03:20:29.424936 UTC","2025-10-04 03:20:36.555346 UTC","failed","y4tFotjSBm","{""checkup_payment"":null,""payment_reference"":""11a44c34937be34c8bf7141a3e68ddb85a25161404045c6a58147b5898767352"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-04T03:20:33+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":3596}"
"999936","2025-10-04 21:05:53.298406 UTC","2025-10-04 21:06:06.503217 UTC","failed","ZNiOiNL8Za","{""checkup_payment"":null,""payment_reference"":""cee6863476e08378cfa4ffd44588e600ff74144316b71afbd953287961fdb4f9"",""transaction_reference"":null,""payment_state"":""failed"",""transaction_result"":null,""transaction_time"":""2025-10-04T21:05:57+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""code"":3596,""message"":""Payment cancelled by user""},""error_code"":null}"
"1000034","2025-10-04 21:12:54.365535 UTC","2025-10-04 21:13:20.544168 UTC","completed","HqIgE3CEkD","{""checkup_payment"":null,""payment_reference"":""da1b5a1a4345582b0f11b288d99c6b5d3b0736d0a30108795db4e5ab27aa31a9"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-04T21:12:59+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999684","2025-10-04 03:25:36.681159 UTC","2025-10-04 03:25:40.240425 UTC","completed","x86tBjfI4P","{""checkup_payment"":null,""payment_reference"":""dce1e6ac3b94c924a93276627fea3f7f1eade453174983a2cab895d0eb374837"",""transaction_reference"":""702f03ff51de83936b5311f7d36c121fb63173dc9af6ed2070180209f9c84b22"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T03:25:40+00:00"",""cc_details"":{""cc_last_four_digits"":""0104"",""cc_year"":""2031"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_type"":""visa""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":""modirum"",""error"":null,""error_code"":null,""authorisation_code"":""074516""}"
"999691","2025-10-04 03:26:51.264413 UTC","2025-10-04 03:26:51.910349 UTC","waiting_for_payment_selection","pEphNm6b5T","{""payment_reference"":""99943c17f7a5fbcc27be0e4dd7d8902767752facca79672e630c0a233f20452b""}"
"999828","2025-10-04 09:12:57.441798 UTC","2025-10-04 09:12:58.805444 UTC","waiting_for_access_token","gRpQ6NEujJ","{""payment_reference"":""75d731db2f7459d9e40c174de553f4ee02a4ed65de87c30a6bcb1128fb191733"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""76f0155b35cb7fe6d298ea21e910429b"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999952","2025-10-04 21:06:51.104188 UTC","2025-10-04 21:06:51.738558 UTC","waiting_for_access_token","Vi7gDbI3","{""frequency"":""Monthly"",""start_date"":""2025-10-07"",""end_date"":""2026-01-02""}"
"999918","2025-10-04 21:04:32.577746 UTC","2025-10-04 21:04:33.424183 UTC","waiting_for_access_token","AYsVcwMvgq","{""payment_reference"":""6b2691d133facea95fb17679166a2fa8370db07702e58212456d075f956e2459"",""veres_url"":null,""pareq"":null,""checkup_payment"":false,""arrangement"":null,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""4e2527c821ae7e49ec9ab3b7067774a7"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999992","2025-10-04 21:10:07.416878 UTC","2025-10-04 21:10:25.333106 UTC","completed","4nozKyjIyH","{""checkup_payment"":null,""payment_reference"":""1ae7a0ea3eb80631e6e1a661348459a7857eb150d16dc5e5b94479f45ba1b7ae"",""transaction_reference"":null,""payment_state"":""settled"",""transaction_result"":null,""transaction_time"":""2025-10-04T21:10:12+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999979","2025-10-04 21:09:21.506972 UTC","2025-10-04 21:09:21.814010 UTC","waiting_for_payment_selection","FztgOiefcE","{""payment_reference"":""7e9b43cbdd2eb459e77b85e2cdb10746f0c92d1fca936756251038ffbfe29050"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""a0030184155dc3765f87de248aefd25e"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999840","2025-10-04 09:13:47.835839 UTC","2025-10-04 09:13:59.995542 UTC","completed","D6eom3usSV","{""checkup_payment"":null,""payment_reference"":""aa7281ee20d8c40ad9026e46579a4346ece1ea1955a6aa9beb31e474ed762506"",""transaction_reference"":""31f84590d3daf4c8ad78b1be5b61a9da052b2cd32f895ff4ef6082a16518dc58"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T09:13:59Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""536640""}"
"999587","2025-10-04 03:18:51.949367 UTC","2025-10-04 03:19:00.389076 UTC","failed","9fbcitaUZr","{""checkup_payment"":null,""payment_reference"":""6d2117ada475486b9315e9535bc54a46c7e3d0c7c133f42a4cb7c64e5a4684f5"",""transaction_reference"":""5fdb52e4f5a9dcb5c672b8660a5ade903679061a314604bf6bccd7354a2f1bf4"",""payment_state"":""failed"",""transaction_result"":""failed"",""transaction_time"":""2025-10-04T03:19:00Z"",""cc_details"":{""cc_last_four_digits"":""0004"",""cc_year"":""2025"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card""},""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":4018,""message"":""3D secure cancelled by issuing bank""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999590","2025-10-04 03:19:02.806362 UTC","2025-10-04 03:19:11.850200 UTC","completed","YiRIsqIvJD","{""checkup_payment"":null,""payment_reference"":""cec43901257848d3b67e70f5d2e2f184aef30e86c65b558e608937b4f84b4041"",""transaction_reference"":""b4aaf743de20b70bed6c486670fe1c7b948dd47e834e687cc76aee1fc57f587e"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T03:19:11Z"",""cc_details"":{""cc_last_four_digits"":""4468"",""cc_year"":""2027"",""cc_month"":""6"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""Swedbank AS"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""947048""}"
"999696","2025-10-04 09:03:12.117960 UTC","2025-10-04 09:03:37.573908 UTC","completed","ZyOeXvC6","{""frequency"":""Monthly"",""start_date"":""2025-10-07"",""end_date"":""2026-01-02"",""payment_state"":""signed""}"
"999562","2025-10-04 03:16:33.416953 UTC","2025-10-04 03:16:59.659448 UTC","completed","m2NC7QhIuL","{""checkup_payment"":null,""payment_reference"":""2555dfcee974201ccd30f22e106de7bf63b8094507178dd7721eb3a2920cf40c"",""transaction_reference"":null,""payment_state"":""settled"",""transaction_result"":null,""transaction_time"":""2025-10-04T03:16:40+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999783","2025-10-04 09:09:49.771383 UTC","2025-10-04 09:09:59.732903 UTC","completed","VZvThgG9SZ","{""checkup_payment"":null,""payment_reference"":""2681d5714899c9b760c71db861af14e7529ccb745a67fc6e3165c63cb96eefa1"",""transaction_reference"":""e59573d50248ea1d33f9d4626214920e442a00e3187190077a9861e5ab2d0d21"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T09:09:59Z"",""cc_details"":{""cc_last_four_digits"":""4468"",""cc_year"":""2027"",""cc_month"":""6"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""Swedbank AS"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""947072""}"
"999873","2025-10-04 09:16:05.766180 UTC","2025-10-04 09:16:10.291006 UTC","completed","8SkRc7Cvyz","{""checkup_payment"":null,""payment_reference"":""2c6b8a3a40fc404a8baafbf08283680e8da014f0ad53e391e35d40dcd65edc57"",""transaction_reference"":""29c52f46cfdebf31f5ca82e3ec56c5d90c2d0f8b0ab55d9278e4fc3a3bc70aa3"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T09:16:10+00:00"",""cc_details"":{""cc_last_four_digits"":""0104"",""cc_year"":""2031"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_type"":""visa""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":""modirum"",""error"":null,""error_code"":null,""authorisation_code"":""052716""}"
"999880","2025-10-04 09:16:42.546078 UTC","2025-10-04 09:16:51.791600 UTC","completed","eeQfocCmpy","{""checkup_payment"":null,""payment_reference"":""c1ad3f307449c44830a8cdf343c033d3ee26cf987ce79ab2a3b74e2b9085b830"",""transaction_reference"":""a3b09f398fca3e629ebac297afc0f60f77b219eb7e70891301c251a9e9150d94"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T09:16:51Z"",""cc_details"":{""cc_year"":""2027"",""cc_month"":""6"",""cc_holder_name"":""Automated Testing"",""cc_token"":""6082f93a000a86518b0fe016"",""cc_type"":""master_card"",""cc_issuer"":""Swedbank AS"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""947093""}"
"999680","2025-10-04 03:25:12.620254 UTC","2025-10-04 03:25:13.412720 UTC","waiting_for_payment_selection","kmkphRm7nY","{""payment_reference"":""1ab0a74d46a36a8a67b8988193bcc5e5a98969faab917bc746976a1ceceea35c""}"
"999709","2025-10-04 09:04:10.162820 UTC","2025-10-04 09:04:19.587926 UTC","failed","q2RryC5J","{""frequency"":""Monthly"",""start_date"":""2025-10-07"",""end_date"":""2026-01-02"",""payment_state"":""waiting_for_sca"",""error_code"":3596}"
"999725","2025-10-04 09:05:04.422800 UTC","2025-10-04 09:05:12.962423 UTC","failed","a9MB3manXo","{""checkup_payment"":null,""payment_reference"":null,""transaction_reference"":null,""payment_state"":null,""transaction_result"":null,""transaction_time"":null,""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3999,""message"":""Unknown Processor Response Code""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""message"":""Unknown Processor Response Code"",""code"":3999,""details"":[""[]""]},""error_code"":3999}"
"999993","2025-10-04 21:10:14.364464 UTC","2025-10-04 21:10:23.538664 UTC","completed","iq6SCfKGrA","{""checkup_payment"":null,""payment_reference"":""056e2c8d8e6ff4a148fab6a1f120ba07db15018803bce5cd8e09434b9aab13f7"",""transaction_reference"":""0fa7a149c9bcd4fa5b1d8dd4c8ff6a0e2e98f6db5563e2bf984e5b89c4e7be02"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T21:10:23Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""536815""}"
"999969","2025-10-04 21:08:41.722737 UTC","2025-10-04 21:08:52.167751 UTC","completed","84Vvj2v6JO","{""checkup_payment"":null,""payment_reference"":""300a8777a2d15fe372ac5216dae612bee67df00500d0856c22dc7cff178298b8"",""transaction_reference"":""77f25f289ce34fa88e0a30a7d68ce991ba43ae2ad176b253704bf758aafdff6b"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-04T21:08:51Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""536813""}"
