"id","created_at","updated_at","state","linkpay_reference","payment_details"
"999340","2025-10-03 21:05:33.201739 UTC","2025-10-03 21:05:33.889154 UTC","waiting_for_access_token","OoTNQHiYMt","{""payment_reference"":""065293b807123330346e2783048a2cc662c0f05d1514e57d38e1e07f3bba2c6f"",""veres_url"":null,""pareq"":null,""checkup_payment"":false,""arrangement"":null,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""5e5e3bd60cb13f1acb2bf92162746c1b"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999457","2025-10-03 21:14:11.012876 UTC","2025-10-03 21:14:19.252801 UTC","completed","iyKyLwKuvF","{""checkup_payment"":null,""payment_reference"":""63c7486711ea4c539df3412a36bc798f367ed6663b9b232098c37ae61ab00440"",""transaction_reference"":""5dd8a5bee72f1c7f582a84d0960d0d26126498fd4f4a4d15b370838f47e21860"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T21:14:19Z"",""cc_details"":{""cc_last_four_digits"":""4468"",""cc_year"":""2027"",""cc_month"":""6"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""Swedbank AS"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""947034""}"
"999480","2025-10-03 21:15:52.678108 UTC","2025-10-03 21:16:22.142493 UTC","failed","fzOUeeINVH","{""checkup_payment"":null,""payment_reference"":null,""transaction_reference"":null,""payment_state"":null,""transaction_result"":null,""transaction_time"":null,""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":3045,""message"":""Card issuer or network not available; Card issuer timed out""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""message"":""Card issuer or network not available; Card issuer timed out"",""code"":3045,""details"":[""[]""]},""error_code"":3045}"
"999237","2025-10-03 09:11:58.862544 UTC","2025-10-03 09:12:09.660452 UTC","completed","FnD78GupbJ","{""checkup_payment"":null,""payment_reference"":""a1a662d6cb70e5523a5fede9651672025d9e547b6c8f1e1effb89797f6489348"",""transaction_reference"":""a9c061e483cd2ece7dfd375a19df3630265b55040d9219d69c58f9a406831629"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T09:12:09Z"",""cc_details"":{""cc_last_four_digits"":""0004"",""cc_year"":""2025"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_token"":""ee4fc096b8bf6c6af009bcb3"",""cc_type"":""master_card""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""584124""}"
"999446","2025-10-03 21:13:33.854959 UTC","2025-10-03 21:13:59.885195 UTC","completed","HkbIje7K7Y","{""checkup_payment"":null,""payment_reference"":""71c805bd84e4e1cc5ec245c38a15f9afcea145bce487ae04122c8e78693ba14a"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-03T21:13:38+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999206","2025-10-03 09:09:56.353636 UTC","2025-10-03 09:10:17.314938 UTC","completed","wCn9GnJpLO","{""checkup_payment"":null,""payment_reference"":""2cef5f8cfd9a31711741cf8631fb90d550a7b1b4dc05602c2a2d8a260e583907"",""transaction_reference"":null,""payment_state"":""settled"",""transaction_result"":null,""transaction_time"":""2025-10-03T09:10:00+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999226","2025-10-03 09:11:13.852732 UTC","2025-10-03 09:11:25.892160 UTC","completed","96cUnjqBeP","{""checkup_payment"":null,""payment_reference"":""8c0736cd4aa101e1ad6d518409430814d4e547fb24ff28e3dad21e564805ca6b"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-03T09:11:21+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999438","2025-10-03 21:13:01.622988 UTC","2025-10-03 21:13:03.572192 UTC","waiting_for_sca","d595MVtrku","{""payment_reference"":""3a00de16232ba1e61c672f6ca45ec280aa51a45ca4cfa1f88fb255e69c12d420"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""ed00ffbcaade0eba99ead97a7c48e389"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999266","2025-10-03 09:13:42.434945 UTC","2025-10-03 09:13:52.487379 UTC","completed","dptk8IJqMD","{""checkup_payment"":null,""payment_reference"":""e82a8d30987559d83bcd5258da0f91807c6b2bd5066122e0e9026027ff08fc0e"",""transaction_reference"":""da041318272e3fc8a0e3357ed7b43e199bc5671c544325f2c3e0a36b306fad0b"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T09:13:52Z"",""cc_details"":{""cc_last_four_digits"":""0004"",""cc_year"":""2025"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""422068""}"
"999078","2025-10-03 03:27:38.093848 UTC","2025-10-03 03:27:38.890463 UTC","waiting_for_payment_selection","cyrHmKMW9R","{""payment_reference"":""66c839169138c4a515da98350148be904ed4fe17f34c4cf45cd485870821a19b""}"
"999323","2025-10-03 21:04:30.398923 UTC","2025-10-03 21:04:30.997393 UTC","waiting_for_access_token","NqKTkIBFuO","{""payment_reference"":""2ef30096d77f3e4f6b7c940232595d4b651194ee2a7a5ad1dd853e68b4c992c0"",""veres_url"":null,""pareq"":null,""checkup_payment"":false,""arrangement"":null,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""5570d902cf24c6d8679f79253eebb232"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999425","2025-10-03 21:12:13.280107 UTC","2025-10-03 21:12:14.196748 UTC","waiting_for_access_token","ZKXWmwap5W","{""payment_reference"":""351471c38fa6820f09dfe47f73f3de6274d09f485a81b16a72203273a1a09a58"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""6383d2a9d87d5d80b12a847effce364b"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999440","2025-10-03 21:13:12.310227 UTC","2025-10-03 21:13:22.487338 UTC","completed","dCfsJqN4y5","{""checkup_payment"":null,""payment_reference"":""82e662ecbf16a3dd89633ab3c44eef25183d2d2ee8d039f84b3409cff77f36b2"",""transaction_reference"":""59864f0dbaf1b6061690edbb488f4409b7f438e42e4a3cc731166a2b04d5b338"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T21:13:22Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""536403""}"
"999373","2025-10-03 21:07:55.909301 UTC","2025-10-03 21:08:01.343080 UTC","failed","UL5JDzcaAU","{""checkup_payment"":null,""payment_reference"":""0abe92f5ddf0bb8b7c241a3d6ce3b1cff95fc400125189356ac774d4fa863b6f"",""transaction_reference"":""e087e1ffbda4a5e54c1a04c1a889c9007c076627e193097c7a87047cb8b8777e"",""payment_state"":""failed"",""transaction_result"":""failed"",""transaction_time"":""2025-10-03T21:08:01Z"",""cc_details"":{""cc_last_four_digits"":""3096"",""cc_year"":""2027"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_token"":""9d4bf14925416bcf347cb83a"",""cc_type"":""master_card"",""cc_issuer"":""Swedbank AB"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""SE""},""veres_url"":null,""pareq"":null,""processing_errors"":[{""code"":4018,""message"":""3D secure cancelled by issuing bank""}],""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999244","2025-10-03 09:12:28.031197 UTC","2025-10-03 09:12:39.159014 UTC","completed","wqzdkXWRVI","{""checkup_payment"":null,""payment_reference"":""6b1accb069a12b340323c3269995c905f07a074fc7df6bbd71be825ee9513ad5"",""transaction_reference"":""2db9b5994673fe89fe58fa876a730f72f4fc210244ca07fe2ce4aca3461da7bc"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T09:12:39Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_token"":""78de1e09ad7fe6689f153107"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""536133""}"
"998991","2025-10-03 03:22:04.473764 UTC","2025-10-03 03:22:05.383437 UTC","waiting_for_access_token","dwrbVsMA","{""frequency"":""Monthly"",""start_date"":""2025-10-06"",""end_date"":""2026-01-01""}"
"999441","2025-10-03 21:13:15.045590 UTC","2025-10-03 21:13:23.286339 UTC","completed","Eg62eAnB9S","{""checkup_payment"":null,""payment_reference"":""ff848f73863d472d97fa09e5120d9eb137e378ac2672038cce92a7b373c7b9c8"",""transaction_reference"":""78575eb3984ca0a0958a2b1d37b80fcea577893cfc0d3178fee321fca07dcaab"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T21:13:23Z"",""cc_details"":{""cc_last_four_digits"":""4468"",""cc_year"":""2027"",""cc_month"":""6"",""cc_holder_name"":""Automated Testing"",""cc_token"":""6082f93a000a86518b0fe016"",""cc_type"":""master_card"",""cc_issuer"":""Swedbank AS"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""947029""}"
"999398","2025-10-03 21:10:21.171856 UTC","2025-10-03 21:10:41.880025 UTC","completed","o2SH68gTgk","{""payment_reference"":""04a89a235d5a95b9924d805de481b3316eb987a54a114c38880b5ef6ab9f6953"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":null,""token_agreement"":""unscheduled"",""provider_3ds_name"":""modirum"",""order_reference"":""902ee8fe9602ef00ba9c3d9c51509aaa"",""api_version"":""apiv4"",""token_consent_agreed"":false}"
"999381","2025-10-03 21:08:54.791712 UTC","2025-10-03 21:09:22.858827 UTC","completed","UQhkOX5fgF","{""checkup_payment"":null,""payment_reference"":""1a8129ce918d6b11dbe04ff5b06649e75d8f0bc98bd1f77d903080300cd77ad1"",""transaction_reference"":null,""payment_state"":""waiting_for_sca"",""transaction_result"":null,""transaction_time"":""2025-10-03T21:09:01+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null}"
"999174","2025-10-03 09:06:54.165253 UTC","2025-10-03 09:07:16.071875 UTC","completed","svOydKDavX","{""payment_reference"":""911c8a71b0812df1b6d637195efcd526453c9e4cbb44593a0565d621fd8a23e6"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":null,""token_agreement"":""unscheduled"",""provider_3ds_name"":""modirum"",""order_reference"":""acdd39d28d02dea116f51861ae5f4278"",""api_version"":""apiv4"",""token_consent_agreed"":false}"
"999473","2025-10-03 21:15:29.295774 UTC","2025-10-03 21:15:29.897528 UTC","waiting_for_payment_selection","iaypojZFmY","{""payment_reference"":""ecc9fd616c2392c4d33200deb9efa63d9dcc75c7165146f722493ba159b4fb40""}"
"999038","2025-10-03 03:25:11.745405 UTC","2025-10-03 03:25:21.879213 UTC","completed","2ozXy8Rmr8","{""checkup_payment"":null,""payment_reference"":""b483dc60a844c76365fd650c83ad401ee89bd305f51d173b7894ddbe098a7c86"",""transaction_reference"":""b16143438222a1fa385af24b396c478a0d1e32d8feafd979b399c56007ac26a6"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T03:25:21Z"",""cc_details"":{""cc_last_four_digits"":""7541"",""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_token"":""78de1e09ad7fe6689f153107"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""535919""}"
"999065","2025-10-03 03:26:44.756554 UTC","2025-10-03 03:26:45.310839 UTC","waiting_for_payment_selection","5YU3Qoq58Z","{""payment_reference"":""9c19dbc25a107f206095e9254487c83f7bc8a0bd50572a6e09dc54faf2b378d8""}"
"999205","2025-10-03 09:09:44.087274 UTC","2025-10-03 09:10:07.035365 UTC","failed","E4BnckZ9Fz","{""checkup_payment"":null,""payment_reference"":""6f124818449894cc4b974159e1726c636493f2b66ef0907fc0808396fef795f0"",""transaction_reference"":null,""payment_state"":""failed"",""transaction_result"":null,""transaction_time"":""2025-10-03T09:09:51+00:00"",""cc_details"":null,""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":{""code"":3501,""message"":""Payment rejected by bank""},""error_code"":null}"
"999025","2025-10-03 03:24:14.985231 UTC","2025-10-03 03:24:15.777301 UTC","waiting_for_access_token","MTK3NUxASv","{""payment_reference"":""e4d684081953fb1d2384b70f631c06dceefe1bfb91f6ec33516f7a3ca9943d42"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""7b2180e96f45e1d174f77ed681ee1466"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999208","2025-10-03 09:10:03.969647 UTC","2025-10-03 09:10:04.990714 UTC","waiting_for_access_token","scKuoOMytG","{""payment_reference"":""f1f8086a3ba50c60ea7f752f7bfac3942ee2a4b4fd3b9b34dad3a4161ecebd69"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""388f7cb0bc19cbbc990a96dfed0f780d"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999179","2025-10-03 09:07:41.925172 UTC","2025-10-03 09:07:42.335084 UTC","waiting_for_payment_selection","yKj5fFShHg","{""payment_reference"":""1d76432010a41ce73a936819399484eb996712198db4b4faa263a83a56010c62"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":true,""token_agreement"":""unscheduled"",""provider_3ds_name"":""modirum"",""order_reference"":""007be2ccc3381e41833f9e44d97bc078"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999030","2025-10-03 03:24:37.265488 UTC","2025-10-03 03:24:38.209521 UTC","waiting_for_access_token","fUmxJkx8uD","{""payment_reference"":""34ea88a55cacabba8e3922a4d9874a38506086c9c17b80adf4f8c9955e6d66e8"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""6800875d2408507928374eb89cfc109c"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999089","2025-10-03 03:28:16.761872 UTC","2025-10-03 03:28:17.394180 UTC","waiting_for_payment_selection","2eYDV8qSzr","{""payment_reference"":""d95f4aeab72b4b34e0f62bff6b62350d60001bf29efb77a1bcc10a823e1b505d""}"
"999343","2025-10-03 21:05:44.262135 UTC","2025-10-03 21:06:12.990449 UTC","completed","uRLs3Dfa","{""frequency"":""Monthly"",""start_date"":""2025-10-06"",""end_date"":""2026-01-01"",""payment_state"":""signed""}"
"999397","2025-10-03 21:10:18.135739 UTC","2025-10-03 21:10:18.391861 UTC","waiting_for_payment_selection","ZWnev29vf3","{""payment_reference"":""e4d8711d00198d3df5228abca98d7c4b95860c528b003cebf6db7641293517f4"",""veres_url"":null,""pareq"":null,""checkup_payment"":null,""arrangement"":false,""token_agreement"":null,""provider_3ds_name"":""modirum"",""order_reference"":""17841f404360919772a4a577da8fd26c"",""disable_tokenization_filter"":null,""email"":null,""phone_country_code"":null,""phone_number"":null}"
"999277","2025-10-03 09:14:26.822359 UTC","2025-10-03 09:14:38.152454 UTC","completed","95q9b8VoVy","{""checkup_payment"":null,""payment_reference"":""6cbf7670c9deb0eaf468e823665013af25e6e89ff5a7fae4405466c66aab00a0"",""transaction_reference"":""5629aa8f5bdf22d74bdc3dbba20fe5405abceb5473ca9600ff4059b2026dfb5e"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T09:14:37Z"",""cc_details"":{""cc_year"":""2027"",""cc_month"":""8"",""cc_holder_name"":""Automated Testing"",""cc_token"":""78de1e09ad7fe6689f153107"",""cc_type"":""master_card"",""cc_issuer"":""AS LHV Pank"",""cc_product"":""DEBIT STANDARD"",""cc_funding_source"":""Debit"",""cc_issuer_country"":""EE""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""536137""}"
"998982","2025-10-03 03:21:01.422282 UTC","2025-10-03 03:21:01.961106 UTC","waiting_for_access_token","Bn743efj","{""frequency"":""Monthly"",""start_date"":""2025-10-06"",""end_date"":""2026-01-01""}"
"999338","2025-10-03 21:05:31.016523 UTC","2025-10-03 21:05:31.580885 UTC","waiting_for_access_token","7PB9A3RJ","{""frequency"":""Monthly"",""start_date"":""2025-10-06"",""end_date"":""2026-01-01""}"
"999448","2025-10-03 21:13:40.576006 UTC","2025-10-03 21:13:50.507748 UTC","completed","5jqXYcSfc3","{""checkup_payment"":null,""payment_reference"":""8fd215956261c73a574d36aeabe611d2bb3e35bc7e0fc07372e10341ef9b0405"",""transaction_reference"":""4fa3bcfd7a95a45b1bded4f95072157e2274d4ff07db72626aa8544727098b92"",""payment_state"":""settled"",""transaction_result"":""completed"",""transaction_time"":""2025-10-03T21:13:50Z"",""cc_details"":{""cc_last_four_digits"":""0004"",""cc_year"":""2025"",""cc_month"":""12"",""cc_holder_name"":""Automated Testing"",""cc_type"":""master_card""},""veres_url"":null,""pareq"":null,""processing_errors"":null,""processing_warnings"":null,""account_id"":null,""stan"":null,""state_3ds"":null,""fraud_score"":null,""provider_3ds_name"":null,""error"":null,""error_code"":null,""authorisation_code"":""194969""}"
