"id","merchant_id","acquirer_id","reference","order_reference","created_at","updated_at","state","card_type","details"
"2737376","4831","1","7c648d59e7d8b8c41b1d38a94cb6e2b27d1508b58835da4146a36a753d2e7bc0","e7a629eef2e2b9d29b52783881262a04","2025-10-03 09:12:40.487012 UTC","2025-10-03 09:12:55.374665 UTC","refunded","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.78.111"",""init_trans_created_at"":""2025-10-03T09:12:44.278Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""ZjcyYjMxMjBiZTY3YzhhODI1OWY="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""8ec957ad-dd43-4ffd-bbb8-f87557022b57"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61189371.1759482769.k15dnDeJW"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""jOgwaokrvYVXCBEDpaz7BGgAAAA="",""response_code"":""00"",""cvc_result"":""M"",""authorisation_code"":""153314"",""issuer_decline"":false,""refund_stan"":""061136""}"
"2737165","4832","3","327c25734a98b6175df945e11a1e00d5aa5bfc4de764c7736f719ddadaf9d3ed","8f6ae4c459cb6f6410d2b2cd9e088aa8","2025-10-03 03:26:14.184916 UTC","2025-10-03 03:26:28.697277 UTC","settled","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.64.179"",""init_trans_created_at"":""2025-10-03T03:26:22.897Z"",""masked_cc_number_hash"":""wB4GCbvGtjBPYw8S74IZh68ZYtu146VSraIvyEm1qCk=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS attempted"",""state_3ds"":""attempted"",""eci"":""01"",""xid"":""NTVlZTVlNGE5ZjQ5MGZiMjNlYTY="",""pares_status"":""A"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""64572488-b2c4-4142-8787-dc0976b91523"",""emv3ds_transaction_status"":""Attempts Processing Performed; Not Authenticated/Verified, but a proof of attempted authentication/verification is provided"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Valid authentication attempt"",""emv3ds_authentication_type"":""undefined"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQRzpjAAAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""946942"",""issuer_decline"":false}"
"2737053","4830","2","ed1f2214bdedd3e47ebdb20471d274cab9ebbcf1d256ea9a53022664e791164f","e379e06f473dfb2dc62d2731d298aa7a","2025-10-03 03:19:13.601574 UTC","2025-10-03 03:19:23.113091 UTC","failed",,"{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:19:14.171Z"",""response_code"":""RJCT""}"
"2737143","4831","1","b2285fe35f1e4f69584d1fb92612edcdd1042334d4f38a35b7002c355c617e03","982675a904019bcf837a178bded6159d","2025-10-03 03:24:57.715792 UTC","2025-10-03 03:25:11.685979 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""shopper_ip_country"":null,""method_source"":""seb_ob_lt"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:25:04.040Z"",""response_code"":""ACSC""}"
"2737373","4830","2","6429575f96263b63c205e1eb0d4320b5c21caf5b02cff5dccc14a708afa66688","2pge64/NSG748Zm6R","2025-10-03 09:12:30.560819 UTC","2025-10-03 09:12:42.028665 UTC","settled","2","{""api_version"":""linkpay"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.78.111"",""init_trans_created_at"":""2025-10-03T09:12:34.337Z"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""ZTIzMmFhY2UwNjU1ZGQyMTA5OTI="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""626fb882-0181-4195-815d-7a1675100eab"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61189341.1759482759.gaZ2WDDeV"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""xgQRtvNDAAAAAAAAAAAAAAAAAAA="",""response_code"":""000"",""cvc_result"":""M"",""authorisation_code"":""536134"",""issuer_decline"":false}"
"2737385","4832","3","b5eaf7ff4d674260eb58d4b6d70359ec2ed444510803d6724e47968afc0817b0","ht5ygt/csVevdkx8m","2025-10-03 09:13:11.522532 UTC","2025-10-03 09:13:11.522532 UTC","initial",,"{""api_version"":""linkpay""}"
"2737762","4831","1","abf5e03378e0ba367a69b430eb9510fcf7b1e4f4d9c91cce7f4a52fa64b237ef","ixm7so/oV9W4ASnX8","2025-10-03 21:17:24.673029 UTC","2025-10-03 21:17:24.673029 UTC","initial",,"{""api_version"":""linkpay""}"
"2737067","4832","3","a160565b9ddf60b89e2aa5ce8be9fb4d062c94a05653be8857feea2343c2f81a","0203cfcf0d1308dd9bcfdca1154eb759","2025-10-03 03:20:25.768591 UTC","2025-10-03 03:20:32.326923 UTC","failed","2","{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:20:26.025Z"",""masked_cc_number_hash"":""DZaCLg0Ize96XmP0nFUpu24q68GshLU5Q0E2QpNpQLc=:aws:5deb11d5"",""mcc"":""5999"",""mcc_description"":""Miscellaneous Specialty Retail"",""provider_3ds"":""modirum"",""3ds_requested"":true,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""3ds_prompted"":true,""3ds_result"":""3DS declined"",""state_3ds"":""declined"",""eci"":""00"",""xid"":""NzFjNzU4OWJkYmJkZTJmMTIzNDY="",""pares_status"":""N"",""veres_result"":""Enrolled"",""3ds_liability_shift"":false,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""18e56467-1d28-48c5-b81a-4f706ff6fe8f"",""emv3ds_transaction_status"":""Not Authenticated /Account Not Verified; Transaction denied"",""emv3ds_status_reason"":""Card authentication failed"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":""01: Card authentication failed"",""provider_errormessage"":""N-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61168451.1759461631.pM0FuxzXH"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""""}"
"2737425","4837","2","ddc6ab3036e186dbc0ad87d8d5d4869034dbce817006624288d877b9b3ad67e6","lhvXmonitorXstagingX1759485808","2025-10-03 10:03:30.007655 UTC","2025-10-03 10:03:30.473673 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T10:03:30.078Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737046","4830","2","906b47e79f9b5773e238d554486f9229238e890a983eeec2456b2897768508e1","3d70d0dcbb9f98494ccb6befcaf86d55","2025-10-03 03:18:42.204095 UTC","2025-10-03 03:18:53.638998 UTC","failed",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:18:46.701Z"",""response_code"":""ACTC""}"
"2737008","4837","2","015577b1ff477f6065e90f9e6e4c5401ab866cae8c08ea48364966ec23314df5","lhvXmonitorXstagingX1759451008","2025-10-03 00:23:29.831744 UTC","2025-10-03 00:23:30.242800 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T00:23:29.882Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737240","4830","2","8963f56ffdc3109a826e77d292206eca2889d97435764d4e566bcb8f4a2a17af","755f24c20d60fd0478332a9bd1d637c2","2025-10-03 09:02:54.661535 UTC","2025-10-03 09:03:02.916027 UTC","failed",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""coop_ob_ee"",""user_ip"":""10.71.78.111"",""init_trans_created_at"":""2025-10-03T09:02:59.623Z"",""response_code"":""CANC""}"
"2737257","4830","2","f43935a30d16d6b92bbe0927f07ae87bef75cd4277c074761e4e7dc6a6e2e9dc","cf621ac55e24ad4bd97cfa659d056d10","2025-10-03 09:04:10.788484 UTC","2025-10-03 09:04:30.235582 UTC","settled",,"{""payment_description"":""description for testing"",""api_version"":""apiv4"",""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T09:04:15.497Z"",""response_code"":""ACSC""}"
"2737759","4830","2","7622d9a3e65b93501a4987609e5a9eb39e272ab8642bf22af93159a8c9c700ba","2pge64/Ut3XPUaSzn","2025-10-03 21:16:51.777013 UTC","2025-10-03 21:16:51.777013 UTC","initial",,"{""api_version"":""linkpay""}"
"2737225","4837","2","afad1a02a48133ca38737642141d097cbc95fc0e28278a8d6971f76b5fe56e8f","lhvXmonitorXstagingX1759473208","2025-10-03 06:33:30.052138 UTC","2025-10-03 06:33:30.503124 UTC","failed","2","{""api_version"":""apiv3"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""state_3ds"":""no3ds"",""monitoring_ok"":false,""response_code"":null,""authorisation_code"":null,""issuer_decline"":false,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T06:33:30.096Z"",""sca_exemption"":""mit"",""masked_cc_number_hash"":""JwqKCnFRLQIO79iZpTo79tA1RtPSloHfRhlyv4dXIJg=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise""}"
"2737132","4830","2","6378289ad9a36a9f762991e4e25ec5539068f6cb21cebafc4bf4a8eadae85854","fc57fb494429f1d3e875069ac6b4e4a1","2025-10-03 03:24:10.769298 UTC","2025-10-03 03:24:45.295182 UTC","failed","1","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.64.179"",""init_trans_created_at"":""2025-10-03T03:24:13.450Z"",""masked_cc_number_hash"":""Y4ksyOg1EnMvk0abgrrJL0feJkrYhkCvAyEiWM4czyI=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""05"",""xid"":""MGRkMWNjNGY5NzJmODE5YTczNjE="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""2c28873e-7dc9-40eb-9312-33f18179b560"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61168811.1759461858.5wxYEspMj"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""response_code"":""911"",""cvc_result"":""P"",""authorisation_code"":""000000"",""issuer_decline"":false}"
"2737638","4830","2","1a8129ce918d6b11dbe04ff5b06649e75d8f0bc98bd1f77d903080300cd77ad1","f536c4177d2d79936db096d42db8ddbe","2025-10-03 21:08:54.424716 UTC","2025-10-03 21:09:15.159485 UTC","settled",,"{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""shopper_ip_country"":null,""method_source"":""swed_ob_ee"",""user_ip"":""10.71.73.84"",""init_trans_created_at"":""2025-10-03T21:09:00.838Z"",""response_code"":""ACSC""}"
"2737371","4831","1","11217079abaff1d7d9cd97407c9664696837f7d0b08dbd092708ea162fff7023","8303d0324dc19244d3973679e3635c78","2025-10-03 09:12:25.020645 UTC","2025-10-03 09:12:39.566760 UTC","refunded","2","{""api_version"":""apiv4"",""disable_tokenization_filter"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""10.71.78.111"",""init_trans_created_at"":""2025-10-03T09:12:28.069Z"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""provider_3ds"":""modirum"",""3ds_requested"":true,""3ds_prompted"":true,""3ds_result"":""3DS approved"",""state_3ds"":""3ds"",""eci"":""02"",""xid"":""ZmRhYzkxYmJhZmY1MGZjMzY4ODg="",""pares_status"":""Y"",""veres_result"":""Enrolled"",""3ds_liability_shift"":true,""3ds_protocol"":""3DS2.2.0"",""ds_trans_id"":""7dd26d70-3883-4be7-a5b9-b57d09147ffc"",""emv3ds_transaction_status"":""Authentication Verification Successful"",""emv3ds_status_reason"":""undefined"",""emv3ds_server_errorcode"":"""",""emv3ds_server_errordetail"":"""",""provider_errormessage"":""Y-status/Challenge authentication via ACS: https://3ds-acs.staging.modirum.com/mdpayacs/creq;token=61189311.1759482753.lmgvO-Nnt"",""emv3ds_authentication_type"":""Static"",""3ds_challenge_cancelation_indicator"":""undefined"",""cavv"":""jOgwaokrvYVXCBEDpay/A1AAAAA="",""response_code"":""00"",""cvc_result"":""M"",""authorisation_code"":""490963"",""issuer_decline"":false,""refund_stan"":""061131""}"
"2737489","4831","1","6c9db8feda75549c879e378de1c112e205c4dca78315507eed62d11f139ff650","d647c8f6c52c58c07320dcc05d1e4cad-0","2025-10-03 15:06:05.480388 UTC","2025-10-03 15:06:06.773617 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-03T15:06:05.506Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""wrpQhcgo8yNEDDauu90EE6w7R/ywbEl8u4GwMnLF1Y0=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""00"",""authorisation_code"":""976581"",""issuer_decline"":false}"
"2737052","4830","2","56839cc08b019cc35ed9305348bc1980aa7a28e48d1b1004823ec4c31230a428","f33c0e9963b5a0b4f6f48ca0b5a227e7","2025-10-03 03:19:09.397651 UTC","2025-10-03 03:19:21.516756 UTC","settled",,"{""api_version"":""apiv4"",""locale"":null,""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""lhv_ob_ee"",""user_ip"":null,""init_trans_created_at"":""2025-10-03T03:19:10.175Z"",""response_code"":""ACSC""}"
"2737525","4830","2","fa9e2b0193b9ce05eb554c577a3823e6111650bbbbaa4ece03a32e4207ca3925","de19f7e349981b633fb7c4588fd4a083-0","2025-10-03 15:07:12.009375 UTC","2025-10-03 15:07:13.900889 UTC","settled","2","{""api_version"":""apiv2"",""wallet_source"":null,""google_auth_method"":null,""click_to_pay_dynamic_data_type"":null,""shopper_ip_country"":null,""method_source"":""card"",""user_ip"":""127.0.0.1"",""init_trans_created_at"":""2025-10-03T15:07:12.035Z"",""sca_exemption"":""recurring"",""masked_cc_number_hash"":""asLlWs4wePqOOkRm9iLVlhU6sZdJXWCC8ftbNRdMIKs=:aws:5deb11d5"",""mcc"":""5399"",""mcc_description"":""Miscellaneous General Merchandise"",""response_code"":""000"",""authorisation_code"":""536297"",""issuer_decline"":false}"
